Unnamed: 0,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller,name_normalized
706,Boneworks,https://www.imdb.com/title/tt11696500/?ref_=adv_li_tt,2019.0,M,9.0,83,"BONEWORKS is an Experimental Physics VR Adventure. Use found physics weapons, tools, and objects to fight across dangerous playscapes and mysterious architecture.",True,True,False,False,False,False,False,True,False,boneworks
712,inFamous 2,https://www.imdb.com/title/tt1961357/?ref_=adv_li_tt,2011.0,T,8.4,"3,019","After the Beast destroys Empire City, Cole MacGrath flees to the city of New Marais to search for a scientist, who could upgrade his powers.",True,True,False,False,False,True,False,False,False,infamous 2
713,Tomb Raider: Anniversary,https://www.imdb.com/title/tt0942894/?ref_=adv_li_tt,2007.0,T,8.1,"1,829",Lara Croft has been hired by a mysterious woman named Natla to find a lost and very powerful artifact known as the Scion.,True,True,False,False,False,True,False,False,False,tomb raider: anniversary
721,Super Smash Bros. Melee,https://www.imdb.com/title/tt0293062/?ref_=adv_li_tt,2001.0,T,9.0,"3,183","Smash Bros. installment for the GameCube with fast-paced, highly competitive and technical gameplay of realtime chess and hype using various Nintendo characters, with simple controls yet deep mechanics.",True,False,False,False,False,True,False,True,False,super smash bros. melee
723,Them's Fightin' Herds,https://www.imdb.com/title/tt2539610/?ref_=adv_li_tt,2018.0,E10+,8.2,13,"Them's Fightin' Herds is an indie 2D fighting game featuring a cast of adorable animals designed by acclaimed cartoon producer Lauren Faust. Beneath the cute and cuddly surface, a mechanically-deep GGPO-powered fighter awaits.",True,False,False,False,False,True,False,False,False,them's fightin' herds
725,Command & Conquer: Red Alert,https://www.imdb.com/title/tt0115141/?ref_=adv_li_tt,1996.0,T,8.5,"2,367","In an alternative Earth, where Hitler was eliminated from history, you play either side of a new war of the Soviet Union vs. the Allies.",True,False,False,False,False,False,False,True,False,command & conquer: red alert
727,Skate 3,https://www.imdb.com/title/tt2877180/?ref_=adv_li_tt,2010.0,T,8.1,723,"This time you are building your own skateboard brand and the crew behind it. Win contests and challenges and gain fame to your company. The bigger and better tricks, the more boards you sell.",True,True,False,False,False,False,False,False,False,skate 3
730,Spider-Man,https://www.imdb.com/title/tt0258979/?ref_=adv_li_tt,2000.0,E,8.1,"1,725","Framed by Dr. Octopus, you must help Spider-Man clear his name and save the city.",True,True,False,False,False,True,False,False,False,spider-man
732,The Legend of Zelda,https://www.imdb.com/title/tt0176925/?ref_=adv_li_tt,1986.0,E,8.6,"2,962","Follows the story of a young boy named Link that must save a kidnapped princess from the evil, demonic Ganon, who put a spell on his lair which can only be removed with the 3 pieces of the Triforce, a golden triangle with mystical powers.",True,True,False,False,False,True,False,False,False,the legend of zelda
734,Metal Gear Solid: Peace Walker,https://www.imdb.com/title/tt1531061/?ref_=adv_li_tt,2010.0,T,8.4,"2,182","In 1974, Snake (a.k.a. Big Boss) is no longer part of the US special forces and has his own merc team. While on a mission in South America, they encounter a strange hostile merc unit with far superior equipment than their latest tech.",True,True,False,False,False,False,False,False,False,metal gear solid: peace walker
736,Sonic & Knuckles,https://www.imdb.com/title/tt0291489/?ref_=adv_li_tt,1994.0,E,8.2,"1,533","Sonic the Hedgehog and Knuckles the Echidna, once enemies, now allies. Teamed together to stop that evil scientist, Dr. Ivo Robotnik, from taking control of the world with his crazed hover crafts and mad robots.",True,True,False,False,True,False,False,False,False,sonic & knuckles
737,Splinter Cell: Conviction,https://www.imdb.com/title/tt1462766/?ref_=adv_li_tt,2010.0,M,8.1,"3,101","Following Sam Fisher's stint as a double agent, Fisher returns out of hiding having learned that his daughter's death was no accident.",True,True,False,False,False,False,False,False,True,splinter cell: conviction
740,WWE SmackDown! Here Comes the Pain,https://www.imdb.com/title/tt0376317/?ref_=adv_li_tt,2003.0,T,8.5,620,"Choose from up to 55 WWE superstars and wrestle with the 2003 roster. The game features real-life attributes of strength, submission, technique, speed and stamina for each wrestler.",True,False,False,False,False,False,False,False,False,wwe smackdown! here comes the pain
744,Yakuza 6: The Song of Life,https://www.imdb.com/title/tt6425696/?ref_=adv_li_tt,2016.0,M,8.5,485,"Kiryu takes Haruto to the last place Haruka was spotted. There, a new and merciless world of Yakuza awaits the unlikely pair.",True,False,False,True,False,False,False,False,False,yakuza 6: the song of life
753,Pokémon Red Version,https://www.imdb.com/title/tt0217733/?ref_=adv_li_tt,1996.0,E,8.9,"2,507",Play as a young Pokémon trainer trying to catch all 150 Pokémon.,True,True,False,False,True,False,False,False,False,pokémon red version
758,Crash Bandicoot N. Sane Trilogy,https://www.imdb.com/title/tt5822500/?ref_=adv_li_tt,2017.0,E10+,8.5,"1,930","Crash Bandicoot, an experiment gone wrong, must chase down and thwart the evil genius Dr. Cortex's plans to raise an evil army of genetically mutated animals in this remake of the critically-acclaimed original 3 PlayStation games.",True,True,False,False,False,False,False,False,False,crash bandicoot n. sane trilogy
760,Star Wars: The Old Republic - Knights of the Fallen Empire,https://www.imdb.com/title/tt5131140/?ref_=adv_li_tt,2015.0,T,8.4,417,"Five years have passed since the Galactic War between the Galactic Republic and the Sith Empire, and the Veteran of the war, also know as the ""Outlander"", must gather old and new followers and take the fight to defeat the Eternal Empire.",True,True,False,False,False,True,False,False,False,star wars: the old republic - knights of the fallen empire
761,Twisted Metal 2: World Tour,https://www.imdb.com/title/tt0376280/?ref_=adv_li_tt,1996.0,T,8.6,550,"Second game in the vehicular combat series, Twisted Metal: a demolition derby to be the last remaining player. Co-operative mode is introduced.",True,False,False,True,False,True,False,False,False,twisted metal 2: world tour
767,World of Warcraft: Legion,https://www.imdb.com/title/tt5722532/?ref_=adv_li_tt,2016.0,,8.2,948,"The world of Azeroth faces its greatest foe yet: one of its creators has returned, intent upon wiping all life from the world he helped to build. The many races of Azeroth must unite against the demon army that would destroy them all.",True,True,False,False,False,True,False,False,False,world of warcraft: legion
770,Shin Megami Tensei: Persona 3,https://www.imdb.com/title/tt1104102/?ref_=adv_li_tt,2006.0,M,8.9,792,A new student arrives at a school full of monsters that attack at night. A team of Persona users recruit him to help battle alongside them to rid the monsters for good.,True,True,False,False,False,True,False,False,False,shin megami tensei: persona 3
771,Gears of War 2,https://www.imdb.com/title/tt1288501/?ref_=adv_li_tt,2008.0,M,8.7,"5,502",Marcus Fenix and his COG Delta Squad fight against the Locust army to prevent them from sinking the cities of planet Sera.,True,False,False,False,False,False,False,True,False,gears of war 2
773,Pathfinder: Wrath of the Righteous,https://www.imdb.com/title/tt15225582/?ref_=adv_li_tt,2021.0,,8.1,37,Add a Plot,True,True,False,False,False,True,False,False,False,pathfinder: wrath of the righteous
776,F.E.A.R. First Encounter Assault Recon,https://www.imdb.com/title/tt0488536/?ref_=adv_li_tt,2005.0,M,8.3,"2,894",You play an elite commando for a unique covert operations unit hunting for a mysterious fugitive who commands a clone army while mysterious things occur around you.,True,False,False,False,False,False,True,False,False,f.e.a.r. first encounter assault recon
778,Crash Bandicoot: Warped,https://www.imdb.com/title/tt0181422/?ref_=adv_li_tt,1998.0,E,8.8,"2,484","Crash Bandicoot, Aku Aku and Coco travel through time to stop Dr. Cortex and Aku Aku's evil twin brother Uka Uka from enslaving Earth.",True,True,True,False,False,False,False,False,False,crash bandicoot: warped
782,Hitman: Codename 47,https://www.imdb.com/title/tt0276195/?ref_=adv_li_tt,2000.0,M,8.1,"2,119","Agent 47 is a genetic super human assassin. The ICA (International Contract Agency) assigns 47 with various assignments to kill five men known as ""The Five Fathers."" Including his own creator.",True,False,False,True,False,False,True,False,False,hitman: codename 47
785,Sonic Mania,https://www.imdb.com/title/tt5905364/?ref_=adv_li_tt,2017.0,E,8.2,"1,308","Following the events of Sonic & Knuckles (1994), Sonic and Tails receive a energy reading from Angel Island and board their biplane to investigate. However, Doctor Eggman sends an elite group of EggRobos to reach the signal before Sonic and Tails.",True,True,False,False,False,False,False,False,False,sonic mania
789,Soul Hackers 2,https://www.imdb.com/title/tt20879940/?ref_=adv_li_tt,2022.0,M,9.2,5,A team of agents created by an entity known as Aion must uncover and piece together a mystery surrounding an apocalypse that threatens to destroy Earth.,True,True,False,False,False,False,False,True,False,soul hackers 2
790,Mortal Kombat II,https://www.imdb.com/title/tt0203703/?ref_=adv_li_tt,1993.0,M,8.2,"2,695","When emperor Shao Kahn invokes a Mortal Kombat tournament rematch, Raiden gathers his Earthrealm warriors and takes them into Outworld.",True,False,False,False,False,True,False,False,False,mortal kombat ii
791,The Henry Stickmin Collection,https://www.imdb.com/title/tt12881452/?ref_=adv_li_tt,2020.0,E10+,8.5,328,"In a collection of the hit flash games, criminal Henry Stickmin must rob banks, escape prisons, and steal diamonds in his quest for riches.",True,False,True,False,False,False,False,False,False,the henry stickmin collection
796,Persona 5 Strikers,https://www.imdb.com/title/tt10936548/?ref_=adv_li_tt,2020.0,M,8.1,334,"Six months after the events of Persona 5, the Phantom Thieves meet up for summer vacation, only to be caught up in another adventure just as many Palaces begin to appear in Japan.",True,True,False,False,False,True,False,False,False,persona 5 strikers
802,Star Wars: Republic Commando,https://www.imdb.com/title/tt0418195/?ref_=adv_li_tt,2005.0,T,8.3,"1,996",You play a Republic clone commando who leads an elite strike team in the Clone Wars.,True,True,False,False,False,False,False,True,False,star wars: republic commando
806,Full Throttle,https://www.imdb.com/title/tt0189538/?ref_=adv_li_tt,1995.0,,8.6,"1,581","Framed for murdering a motorcycle magnate, a biker gang leader tries to clear his name and take revenge on the scheming businessman responsible.",True,True,False,True,False,False,False,False,False,full throttle
821,Black Mesa,https://www.imdb.com/title/tt2778298/?ref_=adv_li_tt,2012.0,Not Rated,8.6,700,Scientist Gordon Freeman navigates through the titular research facility in New Mexico after a botched experiment.,True,False,False,False,False,False,False,True,True,black mesa
827,Fight Night Champion,https://www.imdb.com/title/tt1839475/?ref_=adv_li_tt,2011.0,M,8.1,363,"Take control of Andre Bishop, a talented boxer, who is forced to overcome great setbacks including a prison sentence and a corrupt fight promoter as he rises through the boxing ranks.",True,False,False,False,False,False,False,False,False,fight night champion
829,XIII,https://www.imdb.com/title/tt0365948/?ref_=adv_li_tt,2003.0,M,8.3,950,"A man is rescued by a lifeguard on Brighton Beach. He has suffered a head wound and has no memory of who he is. His only clues to his identity are a tattoo of a roman numeral, XIII and a key to a bank deposit box.",True,True,False,False,False,False,True,False,False,xiii
831,Bloodborne: The Old Hunters,https://www.imdb.com/title/tt5032376/?ref_=adv_li_tt,2015.0,M,9.4,"1,528","In this DLC for Bloodborne, the player-Hunter is transported to the sinister Hunter's Nightmare, a demented place where hunters who become drunk with blood are sent to.",True,True,False,False,False,True,False,False,False,bloodborne: the old hunters
832,Final Fantasy VIII,https://www.imdb.com/title/tt0208156/?ref_=adv_li_tt,1999.0,T,8.7,"5,955","A group of students at a military academy rescue a mysterious girl, who some say is the sorceress who wants to govern the universe.",True,True,False,False,False,True,False,False,False,final fantasy viii
